intent_id,strategy_decision_id,signal_close_utc,decision_time_utc,execution_time_utc,split,strategy_reason,target_weight,pre_trade_equity_cad,requested_delta_cad,rebalance_band_cad,outcome,trade_id,remaining_btc_after_attempt
intent_2e46d30c083cad873d30231e,f18bc43f5ea2386098dd9452ba2ded1d4693732fe043f51ff858f74fd42ccca9,2023-10-05T00:00:00Z,2023-10-05T00:15:00Z,2023-10-05T00:18:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_80ed4fa736b55eee5ba39ebd,be89081830f6ec0f2f646f1d0b0be3ab81c8c4b32f56cb65d27273d55af73cc4,2023-10-06T00:00:00Z,2023-10-06T00:15:00Z,2023-10-06T00:19:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_fccf9839dbdb60cc0034a621,88079980a6ea435a8c8f4c4d114969d64477aaa452c4a44225334adc7363d3e2,2023-10-07T00:00:00Z,2023-10-07T00:15:00Z,2023-10-07T00:15:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
intent_68821487725a371b7b94e9dd,e155795e0e685a465d56a910d6b91655f77ef9bff4d3f4a6f730306bacd69733,2023-10-08T00:00:00Z,2023-10-08T00:15:00Z,2023-10-08T00:19:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_358c33e38f4ddfa4c58b65ac,46a7bd02330f8a6fd41948c3c1113b4d1e3e0658627f2ebf63bcb8fb7ef19eea,2023-10-09T00:00:00Z,2023-10-09T00:15:00Z,2023-10-09T00:15:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
intent_abd9170d5547beee32689498,f1430854505fc237bd532dbb0ad4ea144d9c3a9befd5d03020ed655cdd86b2e3,2023-10-10T00:00:00Z,2023-10-10T00:15:00Z,2023-10-10T00:17:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_0f918b04ac5eaf155493c0ff,ccab2aa2d71e272a8af8c84b1333493450d0eea99f4ae5142136120161defb4e,2023-10-11T00:00:00Z,2023-10-11T00:15:00Z,2023-10-11T00:15:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
intent_cdd283cbbe0c4e853133d913,21cd1b4099931dbdd00ff748789044028f6e2410635f6f88fec66cc93ed41ec7,2023-10-12T00:00:00Z,2023-10-12T00:15:00Z,2023-10-12T00:17:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_76e2ed98df3c7773afc6d170,ad91fdc307e5fabcf82852c05ea08bd3e790ae2c20d7670de7ffa58717d30f97,2023-10-13T00:00:00Z,2023-10-13T00:15:00Z,2023-10-13T00:18:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_0de43327b0713a51e56872a4,d6ae42733f7fff063999c2da79f40c6c34fc3b4e62ac17a93a212cb6ea9d4761,2023-10-14T00:00:00Z,2023-10-14T00:15:00Z,2023-10-14T00:18:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_4850dc5d95d77571f64a707a,9360df91cb7c2511e15e7713a8e57a895bcaf0015a487643949944fd4eb68b72,2023-10-15T00:00:00Z,2023-10-15T00:15:00Z,2023-10-15T00:15:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
intent_8b95cda891c8d89ec536e800,b4dd34a5780213a7819feceed92043a199e244f31a28cdf698655182a65b1095,2023-10-16T00:00:00Z,2023-10-16T00:15:00Z,2023-10-16T00:17:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_1309accfb7ac11085cad6ea6,ae59f660b9d02c1a2b0c5d2adb02c14b0b0d043498dd254300222d701442c66f,2023-10-17T00:00:00Z,2023-10-17T00:15:00Z,2023-10-17T00:19:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_0714d624eaa8d9161e82fa9a,d3dc41296f74d90da440f4a2036f7c14e7a30958f3857d42f2462445694d0310,2023-10-18T00:00:00Z,2023-10-18T00:15:00Z,2023-10-18T00:18:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_2c9c79631bb2e21a529297fd,ef6ee501ecd4e2c30a968641bd46390f819688c12d44b60d19f17c943fa7657f,2023-10-19T00:00:00Z,2023-10-19T00:15:00Z,2023-10-19T00:18:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_c76a88804b0d7c3279a40d84,061fe70ef3dd26563fd7fe83911b6ff76c98a566b63284152535d25ef9dd3a37,2023-10-20T00:00:00Z,2023-10-20T00:15:00Z,2023-10-20T00:18:00Z,validation,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_d7f2b7e593a09752237058a1,d016707baae713063ac71e75169dcff5290530a28b718ae42a115e4d5c23a3af,2023-10-21T00:00:00Z,2023-10-21T00:15:00Z,2023-10-21T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_1358fa7692f6625b9beb2aa1,53d8ebf6efd779b52d2ea033e4e929affc28155b301c9f88c61a0b0296d0a4e8,2023-10-22T00:00:00Z,2023-10-22T00:15:00Z,2023-10-22T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_32a0d712db5ed42f456e1777,1fe2cf98349969b858516346a8f482ccef9c898fa6e5ed8f5c6d9cc1cd3328f5,2023-10-23T00:00:00Z,2023-10-23T00:15:00Z,2023-10-23T00:20:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_eb1d8b6decaaaef70aba8956,8301e43b8b5d0c9c896239d77595bfaf7b171249c4f6c8699b83b0a54d0cdc8e,2023-10-24T00:00:00Z,2023-10-24T00:15:00Z,2023-10-24T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_a4100e15ab5ed54487ea34c3,33eda11989e2ac2cfdc5693c7014b1204802ef3d91dfc46aeaef2f8a18d0ba36,2023-10-25T00:00:00Z,2023-10-25T00:15:00Z,2023-10-25T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_3795bda850b4970b2d3aad84,145d91c59bf43aafc55f50d4644462f0f7e0e87caac32e2af0c145c9c34949e2,2023-10-26T00:00:00Z,2023-10-26T00:15:00Z,2023-10-26T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_d1c2170406e007ce5090ecae,93ce80fcbeadabcd09c105b5d1f386ee05eea25e84c7782d220222a521b88f1d,2023-10-27T00:00:00Z,2023-10-27T00:15:00Z,2023-10-27T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_5905889ecac0186264926ebd,4ee4708c4be6372e53daa725dac27a44b29733b3454cb4f49c822fb1b87a6322,2023-10-28T00:00:00Z,2023-10-28T00:15:00Z,2023-10-28T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_6091f18ba017d959b3644b23,cd9d70e2ec17a66dffeea2272694519e58cc2eadf2889c6b36116565159960dd,2023-10-29T00:00:00Z,2023-10-29T00:15:00Z,2023-10-29T00:19:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_45ea0a0fd2e02665b3fd71e2,b7b9c63c2fb463e907bf5e33d0d789fd6c80d4b58dd253354d6f9f4455033b3a,2023-10-30T00:00:00Z,2023-10-30T00:15:00Z,2023-10-30T00:15:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
intent_cf09ae3d9e7f7ea5e736f0b9,f18152e176d1a642b93e801d2630c33ba81880555e5afc2cc03e315c7dd89e2a,2023-10-31T00:00:00Z,2023-10-31T00:15:00Z,2023-10-31T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_454c2b9cbc5ec4568746d9ac,060ee3f6fb4d6ce81bf4300edfb71acfa1e1d22078de55842848025bddc856f3,2023-11-01T00:00:00Z,2023-11-01T00:15:00Z,2023-11-01T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_da09874772b4d95d77ad0c02,97c7f7afc87f8ecf71444fc71a1ab1d236684d59a098ecc9b7f3fa151a99ca35,2023-11-02T00:00:00Z,2023-11-02T00:15:00Z,2023-11-02T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_9a9ae86222d4cc0723bc40ba,e4cbe464e6418ccce2b958f1e7825f3f348c0f916eccaad8a0afd3c5de89c871,2023-11-03T00:00:00Z,2023-11-03T00:15:00Z,2023-11-03T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_1cea74f5546c24c868ba8451,3ce7cfbc2b36c3475d27b8beeb6c721bac3f14abd4e7828b88b94c2a066c3ae3,2023-11-04T00:00:00Z,2023-11-04T00:15:00Z,2023-11-04T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_1378dd5a857f8fc69b5c0940,b481f5cdc5489cf133ff73a8586d3ef4ec4bd39a84027588071140c6daee2b45,2023-11-05T00:00:00Z,2023-11-05T00:15:00Z,2023-11-05T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_38f084c5d4c520250febe036,1677114b5ba5e2a406337ee20331a62dd6eddf33b402f0033291cdb01149c9e5,2023-11-06T00:00:00Z,2023-11-06T00:15:00Z,2023-11-06T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_2b47c453058342fc6a04b230,3a435dca69e2bf62458ede82e33e8d915260d10c578936d822333615c9d04818,2023-11-07T00:00:00Z,2023-11-07T00:15:00Z,2023-11-07T00:15:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
intent_947e9ad03cb7196f0c0f0593,9433629cad1ca3c6bf3b0cd3d7630ed7569b01b56d2e04f60ccad7c6b5f8367e,2023-11-08T00:00:00Z,2023-11-08T00:15:00Z,2023-11-08T00:15:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
intent_eeababed3f120a455a1ace1e,6db61d192f9ce1e95153ad49479685abc9147613386d46e29fc95a95a6b13048,2023-11-09T00:00:00Z,2023-11-09T00:15:00Z,2023-11-09T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_93f1d59eef3f3e6851cb215e,e500d423fbb4ba8e46d6c626a77bf88e4f149a9cb3776948382b4503fd9ea491,2023-11-10T00:00:00Z,2023-11-10T00:15:00Z,2023-11-10T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_dd0b8ad5e03b846be1290515,5945d9456597dd44ba8f0eb45c70403a35a3f9d59354b6b8c4e9aa105e1c3c13,2023-11-11T00:00:00Z,2023-11-11T00:15:00Z,2023-11-11T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_de58487b7e1958364a0a98de,5f744b62d10a18f3aa1387b29b328da09edf939ca34faabc3d4daeb83e2609e8,2023-11-12T00:00:00Z,2023-11-12T00:15:00Z,2023-11-12T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_8ae68b5e2726e0e824813679,cf4add4a993b8b5ee3a24f21c8320609909ffc1a1652c57126a9ffe6b19a0a68,2023-11-13T00:00:00Z,2023-11-13T00:15:00Z,2023-11-13T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_85fce48cbc8f003c37baa9a6,d5ad2a6c57d3a89c9f6f8604de73e6a842bf78dfea75d696076f04b60c790511,2023-11-14T00:00:00Z,2023-11-14T00:15:00Z,2023-11-14T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_d63fef092310a3e85c90194f,4c987b8956045088d35795e24f9aa5b38c6868f2f68be582d2c20ad904a9c5e3,2023-11-15T00:00:00Z,2023-11-15T00:15:00Z,2023-11-15T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_40111417f16f95ee61d8c9b9,b4f0a06391e0a5169ed5a1407548e85234e4115224a5de6c59361e4187ae4e1f,2023-11-16T00:00:00Z,2023-11-16T00:15:00Z,2023-11-16T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_83d519889206c651331daec7,d66b384a255a75238d26f2ad8a77520159619e30be4bf781f3424af69c35e741,2023-11-17T00:00:00Z,2023-11-17T00:15:00Z,2023-11-17T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_5a1171f1f0e01d6e5f2b6f7e,2335d1cbb969f20ba3709d0d8da8cd457ba8a939440c190f098ea1eaaa53871b,2023-11-18T00:00:00Z,2023-11-18T00:15:00Z,2023-11-18T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_d8f011f38899e1aabe514c6d,83fb53bca89553d71ff1b4fc3b781cca160e1c7a8ab03bdf7e75c337bbe70a4e,2023-11-19T00:00:00Z,2023-11-19T00:15:00Z,2023-11-19T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_77a016325fa889ffcd89e6c6,40ddbf9bdaaafaddb7f65310c27bc1de4ceddd1c541395b75610acb06c05e4af,2023-11-20T00:00:00Z,2023-11-20T00:15:00Z,2023-11-20T00:20:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_9e5444c71d74ecb188830400,8915f6c50da634c9581ce1a508b61adc27531674e22bda9e62b971f599df43d0,2023-11-21T00:00:00Z,2023-11-21T00:15:00Z,2023-11-21T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_215fee7b3c25cd80bb19b99c,5c1a76cd2dbb656e802adee3d6f28df4b78ffa756007722857a8c17b3b4677f2,2023-11-22T00:00:00Z,2023-11-22T00:15:00Z,2023-11-22T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_a85dbc50f4138ade6d6efdfb,63bab83b6b26cfb66023e5416e92c25b639cb2994558ab398232f478b9a602ab,2023-11-23T00:00:00Z,2023-11-23T00:15:00Z,2023-11-23T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_ef7e7a3cc71483c215d940f0,7f30f96bb62afc195ffcef592d41c20d600ace12417c10b26c462b1401d5461e,2023-11-24T00:00:00Z,2023-11-24T00:15:00Z,2023-11-24T00:20:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_666c507b91a5395512c4e9bb,15442a1951413f5fd400056f3be15520de5e8a2697a1aa27c487f5c87e01366b,2023-11-25T00:00:00Z,2023-11-25T00:15:00Z,2023-11-25T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_9708a5a88c91aef2e3522762,a874bbe2a9a16c64174f62c2c6dbd618248b3a1d72fa3face599ea6dbfeaf2ea,2023-11-26T00:00:00Z,2023-11-26T00:15:00Z,2023-11-26T00:15:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
intent_c96300c96545d4aa55121e9a,ac46b42f3d8523eddce15733b621a06bc6cf0bcf17c4525ed69ee6a02f5692d0,2023-11-27T00:00:00Z,2023-11-27T00:15:00Z,2023-11-27T00:19:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_65cb67a03f87e1bad3d3af3f,4eda183ffe77b5e09aea1d3e7fbcd6064d6cc28491860e99e2b56fe28d22d37a,2023-11-28T00:00:00Z,2023-11-28T00:15:00Z,2023-11-28T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_b61b4efd526a12cf68c01738,415da35acfd7312423f0968de38ed1a65bac8e3a58a95ec5ef19b604c9315ddf,2023-11-29T00:00:00Z,2023-11-29T00:15:00Z,2023-11-29T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_ef51a95ac845e6d7c3540ffd,7ad2d6272f87712619030f23dd24941cddc08a0f61e49e08720f26dcd6101a58,2023-11-30T00:00:00Z,2023-11-30T00:15:00Z,2023-11-30T00:19:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_9261fec8632149182b25475f,c8f1cc892ad7209e75f6311f12ab54bc08ab21f520e40baab80d1a86041e7675,2023-12-01T00:00:00Z,2023-12-01T00:15:00Z,2023-12-01T00:19:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_9c93fc23dc4d577017266123,ccc25686aa857683b2440fab5e4e81489f2f94aed203bb926466e6ab54959de5,2023-12-02T00:00:00Z,2023-12-02T00:15:00Z,2023-12-02T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_c6edc68cfe76e785ae867739,b24bcdc3d57c1764d028213a1152486bc4b83f1b5afdb4be136b4d8c8023eaac,2023-12-03T00:00:00Z,2023-12-03T00:15:00Z,2023-12-03T00:15:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
intent_4daac37c432576511cfcab9f,364963d4a4731ed43ec48da3bfd1061dceaf6f672b0bb0b351efa519030ee361,2023-12-04T00:00:00Z,2023-12-04T00:15:00Z,2023-12-04T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_134b1d809e04959cbfe85122,c11b0520931639f27452ece452fb9b87f5cfd2e666494232cdd8d21514c916d4,2023-12-05T00:00:00Z,2023-12-05T00:15:00Z,2023-12-05T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_7fc05a7617ce15b12142269d,a5f9f977d53df485c48f6b6dcc75c11a9b5c0c69a0cd7b113ca6ae4ad698f1e7,2023-12-06T00:00:00Z,2023-12-06T00:15:00Z,2023-12-06T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_fdc685943eb24cace04e3fb4,49d1207f73bcaaedd387a6b0b15c4dac1b5df5dc35f73b0e9f365fdec4162ce1,2023-12-07T00:00:00Z,2023-12-07T00:15:00Z,2023-12-07T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_3ab1917252aa8f35e4bf5c18,f83c86751ced866fbf9a934ea5a9803e5e1d673201d2f2247cc9358840c32ba7,2023-12-08T00:00:00Z,2023-12-08T00:15:00Z,2023-12-08T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_7ae95c01dbc46b1ea1210002,9244469d85d8fa78b3a603bd9e52fb99b8cd943d2170f23dd54d9682eec185da,2023-12-09T00:00:00Z,2023-12-09T00:15:00Z,2023-12-09T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_3078157b26e5e781bf386edd,d13c5b2c1a79e4fc106cb50fe7e7b9deccaa2dcdca993cbf601238e2191a27c8,2023-12-10T00:00:00Z,2023-12-10T00:15:00Z,2023-12-10T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_0d9b017995fd6d89f727fb55,d9a974d644a63b8e8b9095d62b8e6eac1b4d7ac194e30efa6e0486ba1ba4c633,2023-12-11T00:00:00Z,2023-12-11T00:15:00Z,2023-12-11T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_6ca94254e18f8c7cae38a410,38c3a52d6b308b8abc2d3ca59399b946b931f409564d5df7b24b205601f5cf0e,2023-12-12T00:00:00Z,2023-12-12T00:15:00Z,2023-12-12T00:20:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_d0bf91fa145afb8f5cc2fed4,a184973ca0da0f319cd216dd2039419e80a167fe855b03dea9c0febadeae9b80,2023-12-13T00:00:00Z,2023-12-13T00:15:00Z,2023-12-13T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_0453770fd53e1d941be3122c,038be017fc716d8522566d87ea0fa66f0c66744614ca935f17acd7ea6948f98a,2023-12-14T00:00:00Z,2023-12-14T00:15:00Z,2023-12-14T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_87eba60dd6521f9df84a74f7,bf54dd1f4ff95201bf839ceb78dce6eb3a9644dd5144a6dfbdab95b249a07e97,2023-12-15T00:00:00Z,2023-12-15T00:15:00Z,2023-12-15T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_e602be62ac3bc9016f196d01,c7dd31b14d0b1da886b99ea6b8d68750100cf4f49c3adae6aad5bf6589008309,2023-12-16T00:00:00Z,2023-12-16T00:15:00Z,2023-12-16T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_cc0afa6fdc106a19d462b9bb,42b1568bc2bff97aaf659e112bdad2ea76b0659d519082318c8aa92d6e06852e,2023-12-17T00:00:00Z,2023-12-17T00:15:00Z,2023-12-17T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_f013e8d8fe27a73dc1967492,48b9bf792894351a053e14e3731ebd40418f0343c1c2bcdadd8253dc7a21c102,2023-12-18T00:00:00Z,2023-12-18T00:15:00Z,2023-12-18T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_4cc77abdc8721637a050547c,b155cdc01c2dcfb1cc15f12f4de5518b6aec89e426650326ad59cb28f69e2080,2023-12-19T00:00:00Z,2023-12-19T00:15:00Z,2023-12-19T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_911ac6fb7b52d789cfaf6d3c,f1a1ba940018c205a19ccdc0f3beb52316ae682cece66109277087357f0bbcd7,2023-12-20T00:00:00Z,2023-12-20T00:15:00Z,2023-12-20T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_20bebe70086f3fc4798720ba,c4122c5d2ccca2702711c296dc226fdd64c4d5706d92e570ac6ef6798c887b15,2023-12-21T00:00:00Z,2023-12-21T00:15:00Z,2023-12-21T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_5c1c1e761f9ab7983f3a64c6,0ec9d399d8383255ea9af8a0bd9d6d12dd835e0f857e8ef94dba42f726cdf7df,2023-12-22T00:00:00Z,2023-12-22T00:15:00Z,2023-12-22T00:15:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
intent_29f724e04b72cae5cf683720,ae539164ee1a3d6b3fce83949258316490bb250534fc41d74c5eebbff7f062b0,2023-12-23T00:00:00Z,2023-12-23T00:15:00Z,2023-12-23T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_5689048fa3da5b064a21ccc4,3fe6b022babcae628948a9f2692599eec682749d47ab5a55e581c18165781c64,2023-12-24T00:00:00Z,2023-12-24T00:15:00Z,2023-12-24T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_bba7d984c5090ad1a5d73de4,40ca84bb93ec0952d585f04ad05649422f0a8bc2be107237b3cbd4e3b4e050b3,2023-12-25T00:00:00Z,2023-12-25T00:15:00Z,2023-12-25T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_b4a366ca109259869033018a,6627eb472668c9c3356ff8777f1c9876436737d864b06ed312066882143ef871,2023-12-26T00:00:00Z,2023-12-26T00:15:00Z,2023-12-26T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_fb16004b48cadb90dacddc10,c48612921623ab3521d66dcb97b01f122f1d8a8b280606a4c1f57fb015ae610f,2023-12-27T00:00:00Z,2023-12-27T00:15:00Z,2023-12-27T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_1b96ff3c009325204943d80b,7f837ff0c7ae89d990b8bb8d9a488161b75ef3b91507a1b75b497c9390d6d4fe,2023-12-28T00:00:00Z,2023-12-28T00:15:00Z,2023-12-28T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_ecf5cd21378397a286d08964,d2767990d3280ba39aaf17a8404a74e5b3ab1c6bafa5019b9379e12c48dd29ed,2023-12-29T00:00:00Z,2023-12-29T00:15:00Z,2023-12-29T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_9b006fc1e3d7690881a931c0,2c8e126954624ff7b7269e6e3020ab60d067cdc3db75dcb62afcbb3450b4d62c,2023-12-30T00:00:00Z,2023-12-30T00:15:00Z,2023-12-30T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_a9a0b013cfff785b8fd0428d,ffeedfe3ad9ff225d119261c7b1f63e9a3f3b96c0ab63b4c5d701f962e669394,2023-12-31T00:00:00Z,2023-12-31T00:15:00Z,2023-12-31T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_cd3931b691af2ccbd83ab36a,418d5ac09acf81f2f9a47ba227e561c03d75e907e30e93ddba7879d2d10e4f9f,2024-01-01T00:00:00Z,2024-01-01T00:15:00Z,2024-01-01T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_aafa16189be07c08a3f7093f,facd68fb5e7de8eb081af5981607b998a7a54bdb525739a6e9569869c3bed5b9,2024-01-02T00:00:00Z,2024-01-02T00:15:00Z,2024-01-02T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_36e0855ff8e630f2850dd148,a0d62b39d69b7bbf8113a2730e2acd47567f3b2cc092de149c1cb43d90566abe,2024-01-03T00:00:00Z,2024-01-03T00:15:00Z,2024-01-03T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_9f8cb8f662f642f908ab32e1,757682133e01b9ba387dcb6013aa90ba6764006cdeec0641721677e17760626e,2024-01-04T00:00:00Z,2024-01-04T00:15:00Z,2024-01-04T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_3fbb9f77e0a2fd21d41bae0e,0673bb0d02a485febc4b6341a9eafbd44868dd05cfa8489d5fa1b0318b79fe97,2024-01-05T00:00:00Z,2024-01-05T00:15:00Z,2024-01-05T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_713dc9e3d1ecf86132f9f106,2ddca8df8e7c50e8c7972df974ed5a8413701a71349ee9713e5740effce94fb6,2024-01-06T00:00:00Z,2024-01-06T00:15:00Z,2024-01-06T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
